연도,분기,행정동_코드,행정동_코드_명,점포_수,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2021,1,11680670,개포2동,728,800,26,13,72
2021,1,11680690,개포4동,1316,1401,21,26,85
2021,1,11680700,세곡동,1109,1256,32,40,147
2021,1,11680720,일원본동,418,460,10,13,42
2021,1,11680730,일원1동,651,735,14,18,84
2021,1,11680740,일원2동,426,463,10,8,37
2021,1,11680750,수서동,760,876,15,16,116
2021,1,11710510,풍납1동,488,525,11,15,37
2021,1,11710520,풍납2동,828,907,13,25,79
2021,1,11710531,거여1동,572,623,12,13,51
2021,1,11710532,거여2동,608,677,20,17,69
2021,1,11710540,마천1동,647,690,19,18,43
2021,1,11710550,마천2동,909,979,25,23,70
2021,1,11710561,방이1동,1049,1167,23,23,118
2021,1,11710562,방이2동,2363,2587,68,67,224
2021,1,11710566,오륜동,425,477,8,15,52
2021,1,11710570,오금동,1647,1768,36,49,121
2021,1,11710580,송파1동,1712,1870,61,40,158
2021,1,11710590,송파2동,814,903,27,20,89
2021,1,11710600,석촌동,2283,2520,84,82,237
2021,1,11710610,삼전동,1524,1688,61,48,164
2021,1,11710620,가락본동,2395,2629,85,69,234
2021,1,11710631,가락1동,3502,3569,37,49,67
2021,1,11710632,가락2동,1441,1575,47,40,134
2021,1,11710641,문정1동,1082,1162,38,38,80
2021,1,11710642,문정2동,5418,5888,205,153,470
2021,1,11710646,장지동,941,1027,27,35,86
2021,1,11710647,위례동,694,843,48,25,149
2021,1,11710650,잠실본동,2639,3001,122,96,362
2021,1,11710670,잠실2동,827,929,29,40,102
2021,1,11710680,잠실3동,1652,1808,47,34,156
2021,1,11710690,잠실4동,381,424,7,7,43
2021,1,11710710,잠실6동,1680,1900,47,49,220
2021,1,11710720,잠실7동,193,208,3,5,15
2021,1,11740515,강일동,664,775,46,20,111
2021,1,11740520,상일동,757,841,45,25,84
2021,1,11740530,명일1동,1321,1482,39,42,161
2021,1,11740540,명일2동,935,1073,25,28,138
2021,1,11740550,고덕1동,540,611,12,24,71
2021,1,11740560,고덕2동,674,758,28,19,84
2021,1,11740570,암사1동,1299,1411,43,36,112
2021,1,11740580,암사2동,613,681,14,19,68
2021,1,11740590,암사3동,497,544,22,10,47
2021,1,11740600,천호1동,981,1105,43,22,124
2021,1,11740610,천호2동,3028,3313,109,97,285
2021,1,11740620,천호3동,1382,1511,39,52,129
2021,1,11740640,성내1동,1148,1273,26,28,125
2021,1,11740650,성내2동,1335,1457,38,40,122
2021,1,11740660,성내3동,1848,1999,57,54,151
2021,1,11740685,길동,2683,2962,92,83,279
2021,1,11740690,둔촌1동,27,29,0,3,2
2021,1,11740700,둔촌2동,1073,1166,28,32,93
2021,2,11110515,청운효자동,818,843,34,23,25
2021,2,11110530,사직동,2511,2700,72,54,189
2021,2,11110540,삼청동,634,681,28,13,47
2021,2,11110550,부암동,432,465,8,12,33
2021,2,11110560,평창동,636,671,15,9,35
2021,2,11110570,무악동,168,190,3,4,22
2021,2,11110580,교남동,322,385,15,7,63
2021,2,11110600,가회동,547,594,16,15,47
2021,2,11110615,종로1·2·3·4가동,9919,10467,186,210,548
2021,2,11110630,종로5·6가동,1901,1997,55,51,96
2021,2,11110640,이화동,619,756,12,23,137
2021,2,11110650,혜화동,1282,1474,57,47,192
2021,2,11110670,창신1동,1785,1837,41,51,52
2021,2,11110680,창신2동,378,398,15,14,20
2021,2,11110690,창신3동,162,180,11,4,18
2021,2,11110700,숭인1동,263,293,8,12,30
2021,2,11110710,숭인2동,839,908,24,28,69
2021,2,11140520,소공동,2767,3014,58,62,247
2021,2,11140540,회현동,5106,5348,100,134,242
2021,2,11140550,명동,3995,4486,88,108,491
2021,2,11140570,필동,1068,1194,30,34,126
2021,2,11140580,장충동,490,523,16,9,33
2021,2,11140590,광희동,5310,5555,84,134,245
2021,2,11140605,을지로동,2743,2865,49,49,122
2021,2,11140615,신당동,11842,11966,247,233,124
2021,2,11140625,다산동,785,861,25,26,76
2021,2,11140635,약수동,613,676,15,15,63
2021,2,11140645,청구동,504,541,18,10,37
2021,2,11140650,신당5동,706,762,28,19,56
2021,2,11140665,동화동,523,565,16,14,42
2021,2,11140670,황학동,1337,1416,40,31,79
2021,2,11140680,중림동,643,714,22,22,71
2021,2,11170510,후암동,759,805,20,14,46
2021,2,11170520,용산2가동,540,583,19,17,43
2021,2,11170530,남영동,1128,1284,35,33,156
2021,2,11170555,청파동,1065,1217,44,38,152
2021,2,11170560,원효로1동,1609,1694,28,34,85
2021,2,11170570,원효로2동,885,926,11,21,41
2021,2,11170580,효창동,332,360,10,8,28
2021,2,11170590,용문동,518,557,14,15,39
2021,2,11170625,한강로동,4719,5026,124,111,307
2021,2,11170630,이촌1동,796,871,22,15,75
2021,2,11170640,이촌2동,278,300,9,4,22
2021,2,11170650,이태원1동,1481,1563,40,47,82
2021,2,11170660,이태원2동,769,812,40,20,43
2021,2,11170685,한남동,2145,2273,60,51,128
2021,2,11170690,서빙고동,352,380,5,4,28
2021,2,11170700,보광동,718,758,20,21,40
2021,2,11200520,왕십리2동,473,532,20,23,59
2021,2,11200535,왕십리도선동,1707,1900,58,54,193
2021,2,11200540,마장동,2332,2394,48,31,62
2021,2,11200550,사근동,696,876,21,32,180
2021,2,11200560,행당1동,1062,1208,30,39,146
2021,2,11200570,행당2동,481,553,15,12,72
2021,2,11200580,응봉동,280,300,10,6,20
2021,2,11200590,금호1가동,433,478,18,13,45
2021,2,11200615,금호2·3가동,797,871,25,25,74
2021,2,11200620,금호4가동,510,570,21,21,60
2021,2,11200645,옥수동,805,893,38,36,88
2021,2,11200650,성수1가1동,986,1060,40,18,74
2021,2,11200660,성수1가2동,1695,1816,68,46,121
2021,2,11200670,성수2가1동,1412,1520,50,33,108
2021,2,11200690,성수2가3동,2771,2990,108,75,219
2021,2,11200720,송정동,433,452,16,13,19
2021,2,11200790,용답동,1203,1277,21,33,74
2021,2,11215710,화양동,1970,2348,82,92,378
2021,2,11215730,군자동,1180,1312,49,38,132
2021,2,11215740,중곡1동,1101,1179,44,30,78
2021,2,11215750,중곡2동,1116,1210,46,31,94
2021,2,11215760,중곡3동,853,918,28,25,65
2021,2,11215770,중곡4동,1015,1090,36,41,75
2021,2,11215780,능동,599,667,26,27,68
2021,2,11215810,광장동,1055,1166,49,39,111
2021,2,11215820,자양1동,1215,1339,43,47,124
2021,2,11215830,자양2동,1023,1111,37,24,88
2021,2,11215840,자양3동,1245,1387,35,26,142
2021,2,11215847,자양4동,1410,1532,35,45,122
2021,2,11215850,구의1동,1392,1530,59,45,138
2021,2,11215860,구의2동,924,1012,40,28,88
2021,2,11215870,구의3동,2336,2556,69,72,220
2021,2,11230536,용신동,2540,2729,70,79,189
2021,2,11230545,제기동,3110,3184,85,77,74
2021,2,11230560,전농1동,1853,2046,65,57,193
2021,2,11230570,전농2동,567,652,23,13,85
2021,2,11230600,답십리1동,1096,1190,37,38,94
2021,2,11230610,답십리2동,1588,1677,40,43,89
2021,2,11230650,장안1동,2589,2795,83,74,206
2021,2,11230660,장안2동,1999,2241,77,60,242
2021,2,11230705,청량리동,1077,1138,33,36,61
2021,2,11230710,회기동,846,990,40,43,144
2021,2,11230720,휘경1동,663,740,31,26,77
2021,2,11230730,휘경2동,524,586,18,8,62
2021,2,11230740,이문1동,851,966,30,30,115
2021,2,11230750,이문2동,466,503,18,21,37
2021,2,11260520,면목2동,1070,1135,43,38,65
2021,2,11260540,면목4동,576,617,32,18,41
2021,2,11260550,면목5동,434,471,16,9,37
2021,2,11260565,면목본동,1544,1660,39,40,116
2021,2,11260570,면목7동,962,1027,43,36,65
2021,2,11260575,면목3·8동,1309,1438,57,52,129
2021,2,11260580,상봉1동,830,918,28,30,88
2021,2,11260590,상봉2동,1472,1629,82,63,157
2021,2,11260600,중화1동,604,649,26,18,45
2021,2,11260610,중화2동,1209,1311,43,41,102
2021,2,11260620,묵1동,1038,1151,54,47,113
2021,2,11260630,묵2동,883,947,42,35,64
2021,2,11260655,망우본동,1657,1818,64,58,161
2021,2,11260660,망우3동,538,579,25,19,41
2021,2,11260680,신내1동,1143,1291,42,29,148
2021,2,11260690,신내2동,653,739,23,18,86
2021,2,11290525,성북동,916,978,22,21,62
2021,2,11290555,삼선동,1388,1489,50,48,101
2021,2,11290575,동선동,1619,1881,89,80,262
2021,2,11290580,돈암1동,366,393,13,7,27
2021,2,11290590,돈암2동,416,460,9,5,44
2021,2,11290600,안암동,929,1108,41,37,179
2021,2,11290610,보문동,669,734,17,19,65
2021,2,11290620,정릉1동,523,582,20,20,59
2021,2,11290630,정릉2동,614,683,9,7,69
2021,2,11290640,정릉3동,436,492,12,15,56
2021,2,11290650,정릉4동,657,731,32,25,74
2021,2,11290660,길음1동,825,934,31,13,109
2021,2,11290685,길음2동,1030,1139,50,35,109
2021,2,11290705,종암동,1261,1401,41,32,140
2021,2,11290715,월곡1동,819,904,30,28,85
2021,2,11290725,월곡2동,984,1116,31,47,132
2021,2,11290760,장위1동,602,647,22,24,45
2021,2,11290770,장위2동,700,734,11,17,34
2021,2,11290780,장위3동,414,457,14,24,43
2021,2,11290810,석관동,1288,1419,50,43,131
2021,2,11305534,삼양동,628,689,17,19,61
2021,2,11305535,미아동,1189,1294,54,43,105
2021,2,11305545,송중동,1648,1849,75,73,201
2021,2,11305555,송천동,1324,1456,46,43,132
2021,2,11305575,삼각산동,680,758,23,13,78
2021,2,11305595,번1동,1283,1399,69,48,116
2021,2,11305603,번2동,329,350,14,11,21
2021,2,11305608,번3동,358,408,16,14,50
2021,2,11305615,수유1동,1029,1091,48,38,62
2021,2,11305625,수유2동,812,869,38,30,57
2021,2,11305635,수유3동,1926,2126,90,79,200
2021,2,11305645,우이동,773,836,33,29,63
2021,2,11305660,인수동,954,1032,32,33,78
2021,2,11320511,창1동,728,803,24,15,75
2021,2,11320512,창2동,851,917,34,25,66
2021,2,11320513,창3동,589,624,18,18,35
2021,2,11320514,창4동,890,992,37,26,102
2021,2,11320515,창5동,1004,1147,40,34,143
2021,2,11320521,도봉1동,1037,1128,34,38,91
2021,2,11320522,도봉2동,863,911,24,26,48
2021,2,11320660,쌍문1동,523,574,18,19,51
2021,2,11320670,쌍문2동,855,951,34,35,96
2021,2,11320680,쌍문3동,689,759,17,16,70
2021,2,11320681,쌍문4동,392,442,17,16,50
2021,2,11320690,방학1동,1670,1858,74,57,188
2021,2,11320700,방학2동,774,817,32,27,43
2021,2,11320710,방학3동,505,548,18,11,43
2021,2,11350560,월계1동,933,1077,30,34,144
2021,2,11350570,월계2동,475,520,17,15,45
2021,2,11350580,월계3동,635,714,26,31,79
2021,2,11350595,공릉1동,1953,2162,77,80,209
2021,2,11350600,공릉2동,1215,1414,57,50,199
2021,2,11350611,하계1동,788,885,27,25,97
2021,2,11350612,하계2동,274,300,5,1,26
2021,2,11350619,중계본동,1088,1194,32,34,106
2021,2,11350621,중계1동,865,1008,25,16,143
2021,2,11350624,중계4동,780,862,34,29,82
2021,2,11350625,중계2·3동,1129,1253,43,32,124
2021,2,11350630,상계1동,1394,1542,46,50,148
2021,2,11350640,상계2동,2471,2775,95,105,304
2021,2,11350665,상계3·4동,835,881,28,25,46
2021,2,11350670,상계5동,1193,1283,59,43,90
2021,2,11350695,상계6·7동,1372,1550,51,32,178
2021,2,11350700,상계8동,393,430,16,9,37
2021,2,11350710,상계9동,435,480,18,9,45
2021,2,11350720,상계10동,318,347,11,8,29
2021,2,11380510,녹번동,1235,1343,51,42,108
2021,2,11380520,불광1동,1230,1364,36,35,134
2021,2,11380530,불광2동,1027,1085,31,25,58
2021,2,11380551,갈현1동,1200,1340,52,44,140
2021,2,11380552,갈현2동,1327,1479,56,55,152
2021,2,11380560,구산동,804,883,29,26,79
2021,2,11380570,대조동,2082,2277,79,63,195
2021,2,11380580,응암1동,1296,1478,59,42,182
2021,2,11380590,응암2동,586,635,37,24,49
2021,2,11380600,응암3동,1433,1551,56,50,118
2021,2,11380625,역촌동,1815,2008,72,58,193
2021,2,11380631,신사1동,912,996,39,38,84
2021,2,11380632,신사2동,535,574,18,17,39
2021,2,11380640,증산동,620,670,20,18,50
2021,2,11380650,수색동,391,418,11,8,27
2021,2,11380690,진관동,1726,2030,69,51,304
2021,2,11410520,천연동,583,638,22,17,55
2021,2,11410555,북아현동,631,695,16,21,64
2021,2,11410565,충현동,1127,1246,48,36,119
2021,2,11410585,신촌동,3303,3810,132,133,507
2021,2,11410615,연희동,1814,1956,66,47,142
2021,2,11410620,홍제1동,687,784,19,19,97
2021,2,11410640,홍제3동,760,827,18,24,67
2021,2,11410655,홍제2동,403,451,11,9,48
2021,2,11410660,홍은1동,648,710,33,17,62
2021,2,11410685,홍은2동,795,897,27,17,102
2021,2,11410690,남가좌1동,535,585,12,12,50
2021,2,11410700,남가좌2동,1065,1209,39,41,144
2021,2,11410710,북가좌1동,404,462,17,7,58
2021,2,11410720,북가좌2동,1026,1144,51,36,118
2021,2,11440555,아현동,1217,1339,40,27,122
2021,2,11440565,공덕동,1741,1884,56,66,143
2021,2,11440585,도화동,1388,1539,45,30,151
2021,2,11440590,용강동,1583,1731,50,29,148
2021,2,11440600,대흥동,1223,1365,50,32,142
2021,2,11440610,염리동,639,711,46,15,72
2021,2,11440630,신수동,952,1022,33,19,70
2021,2,11440655,서강동,1532,1665,70,54,133
2021,2,11440660,서교동,7208,7964,348,281,756
2021,2,11440680,합정동,1787,1926,71,61,139
2021,2,11440690,망원1동,1446,1549,87,55,103
2021,2,11440700,망원2동,1072,1157,43,30,85
2021,2,11440710,연남동,1963,2048,130,70,85
2021,2,11440720,성산1동,1032,1108,28,29,76
2021,2,11440730,성산2동,1343,1489,40,37,146
2021,2,11440740,상암동,1633,1936,75,55,303
2021,2,11470510,목1동,2518,2866,107,70,348
2021,2,11470520,목2동,979,1060,35,27,81
2021,2,11470530,목3동,1012,1108,34,34,96
2021,2,11470540,목4동,1082,1196,46,41,114
2021,2,11470550,목5동,1458,1643,44,37,185
2021,2,11470560,신월1동,1077,1141,49,43,64
2021,2,11470570,신월2동,618,663,16,19,45
2021,2,11470580,신월3동,533,580,17,14,47
2021,2,11470590,신월4동,646,709,16,20,63
2021,2,11470600,신월5동,585,655,21,20,70
2021,2,11470610,신월6동,446,493,21,16,47
2021,2,11470611,신월7동,687,743,23,28,56
2021,2,11470620,신정1동,995,1093,31,21,98
2021,2,11470630,신정2동,873,970,37,35,97
2021,2,11470640,신정3동,1034,1165,51,33,131
2021,2,11470650,신정4동,2206,2383,91,73,177
2021,2,11470670,신정6동,629,700,15,14,71
2021,2,11470680,신정7동,713,830,27,21,117
2021,2,11500510,염창동,1279,1466,49,43,187
2021,2,11500520,등촌1동,1200,1368,57,42,168
2021,2,11500530,등촌2동,512,563,22,18,51
2021,2,11500535,등촌3동,1737,1959,80,72,222
2021,2,11500540,화곡1동,2185,2411,84,86,226
2021,2,11500550,화곡2동,591,627,22,17,36
2021,2,11500560,화곡3동,887,1018,35,26,131
2021,2,11500570,화곡4동,1063,1159,43,39,96
2021,2,11500590,화곡본동,1099,1204,49,46,105
2021,2,11500591,화곡6동,1221,1364,67,59,143
2021,2,11500593,화곡8동,963,1048,42,45,85
2021,2,11500603,가양1동,4100,4660,252,130,560
2021,2,11500604,가양2동,383,436,14,10,53
2021,2,11500605,가양3동,339,384,12,10,45
2021,2,11500611,발산1동,3182,3452,196,66,270
2021,2,11500615,우장산동,1253,1387,43,45,134
2021,2,11500620,공항동,1266,1408,68,34,142
2021,2,11500630,방화1동,1775,1991,66,61,216
2021,2,11500640,방화2동,1487,1636,49,45,149
2021,2,11500641,방화3동,489,545,16,14,56
2021,2,11530510,신도림동,1631,1845,49,36,214
2021,2,11530520,구로1동,498,558,17,14,60
2021,2,11530530,구로2동,4909,5030,85,83,121
2021,2,11530540,구로3동,3436,3877,125,105,441
2021,2,11530550,구로4동,1574,1673,61,50,99
2021,2,11530560,구로5동,2605,2842,74,54,237
2021,2,11530595,가리봉동,806,835,29,26,29
2021,2,11530720,고척1동,1168,1312,37,38,144
2021,2,11530730,고척2동,986,1063,29,28,77
2021,2,11530740,개봉1동,1221,1343,47,33,122
2021,2,11530750,개봉2동,748,847,19,18,99
2021,2,11530760,개봉3동,671,743,28,25,72
2021,2,11530770,오류1동,845,919,30,25,74
2021,2,11530780,오류2동,973,1095,37,30,122
2021,2,11530790,수궁동,687,746,25,21,59
2021,2,11530800,항동,231,276,27,4,45
2021,2,11545510,가산동,7264,7851,261,156,587
2021,2,11545610,독산1동,2252,2511,88,72,259
2021,2,11545620,독산2동,696,765,24,19,69
2021,2,11545630,독산3동,1293,1383,59,56,90
2021,2,11545640,독산4동,631,695,24,25,64
2021,2,11545670,시흥1동,2004,2225,78,84,221
2021,2,11545680,시흥2동,381,417,20,12,36
2021,2,11545690,시흥3동,986,1018,13,21,32
2021,2,11545700,시흥4동,455,494,17,10,39
2021,2,11545710,시흥5동,739,813,21,26,74
2021,2,11560515,영등포본동,1349,1480,31,42,131
2021,2,11560535,영등포동,3763,4169,115,111,406
2021,2,11560540,여의동,4828,5440,187,144,612
2021,2,11560550,당산1동,2238,2394,72,68,156
2021,2,11560560,당산2동,1646,1844,76,48,198
2021,2,11560585,도림동,668,711,28,28,43
2021,2,11560605,문래동,2476,2705,72,47,229
2021,2,11560610,양평1동,1159,1262,53,41,103
2021,2,11560620,양평2동,1368,1500,46,41,132
2021,2,11560630,신길1동,827,899,25,21,72
2021,2,11560650,신길3동,684,735,13,19,51
2021,2,11560660,신길4동,315,355,15,12,40
2021,2,11560670,신길5동,304,337,15,14,33
2021,2,11560680,신길6동,926,1011,30,20,85
2021,2,11560690,신길7동,474,539,15,20,65
2021,2,11560700,대림1동,754,826,41,20,72
2021,2,11560710,대림2동,1213,1266,64,51,53
2021,2,11560720,대림3동,1486,1569,59,68,83
2021,2,11590510,노량진1동,1433,1641,38,56,208
2021,2,11590520,노량진2동,1578,1638,24,37,60
2021,2,11590530,상도1동,1327,1557,45,49,230
2021,2,11590540,상도2동,1086,1216,45,44,130
2021,2,11590550,상도3동,740,798,29,15,58
2021,2,11590560,상도4동,719,804,34,25,85
2021,2,11590605,흑석동,1186,1360,44,40,174
2021,2,11590620,사당1동,1375,1503,52,39,128
2021,2,11590630,사당2동,1379,1554,66,58,175
2021,2,11590640,사당3동,677,746,24,18,69
2021,2,11590650,사당4동,503,560,14,15,57
2021,2,11590651,사당5동,317,355,7,8,38
2021,2,11590660,대방동,1303,1467,39,39,164
2021,2,11590670,신대방1동,787,848,31,22,61
2021,2,11590680,신대방2동,878,1006,31,28,128
2021,2,11620525,보라매동,1216,1331,48,38,115
2021,2,11620545,청림동,372,409,16,12,37
2021,2,11620565,성현동,580,635,21,19,55
2021,2,11620575,행운동,1172,1308,37,40,136
2021,2,11620585,낙성대동,1088,1261,47,48,173
2021,2,11620595,청룡동,1633,1845,62,50,212
2021,2,11620605,은천동,1140,1274,58,40,134
2021,2,11620615,중앙동,803,908,33,21,105
2021,2,11620625,인헌동,863,954,34,42,91
2021,2,11620630,남현동,717,814,18,20,97
2021,2,11620645,서원동,1066,1267,43,38,201
2021,2,11620655,신원동,690,734,25,27,44
2021,2,11620665,서림동,677,744,28,35,67
2021,2,11620685,신사동,1071,1173,65,51,102
2021,2,11620695,신림동,1582,1752,94,75,170
2021,2,11620715,난향동,290,313,13,6,23
2021,2,11620725,조원동,1215,1311,51,49,96
2021,2,11620735,대학동,1136,1275,54,50,139
2021,2,11620745,삼성동,639,660,16,25,21
2021,2,11620765,미성동,1048,1153,34,41,105
2021,2,11620775,난곡동,586,652,24,23,66
2021,2,11650510,서초1동,2856,3066,79,71,210
2021,2,11650520,서초2동,3504,3744,120,93,240
2021,2,11650530,서초3동,6510,6881,177,136,371
2021,2,11650531,서초4동,2965,3218,80,72,253
2021,2,11650540,잠원동,1843,1972,55,58,129
2021,2,11650550,반포본동,534,570,2,18,36
2021,2,11650560,반포1동,1559,1698,62,33,139
2021,2,11650570,반포2동,341,365,8,12,24
2021,2,11650580,반포3동,1110,1195,31,38,85
2021,2,11650581,반포4동,3097,3383,60,66,286
2021,2,11650590,방배본동,1302,1395,38,34,93
2021,2,11650600,방배1동,1187,1327,33,34,140
2021,2,11650610,방배2동,1293,1418,57,47,125
2021,2,11650620,방배3동,687,740,15,10,53
2021,2,11650621,방배4동,1749,1863,50,40,114
2021,2,11650651,양재1동,2540,2774,91,61,234
2021,2,11650652,양재2동,3360,3575,63,67,215
2021,2,11650660,내곡동,871,915,24,20,44
2021,2,11680510,신사동,3738,4032,135,101,294
2021,2,11680521,논현1동,4041,4341,147,124,300
2021,2,11680531,논현2동,4245,4590,189,106,345
2021,2,11680545,압구정동,3971,4200,143,97,229
